Year,Month,Day,DailyRainfall,DailyLongtermMean,SimDay,StasName,DateT,TempMaxC,TempMinC,DayMeanTemp,MosqDay,MosqYear,LongTermMeanTemp,LongTermMaxTemp,FinalTempCMax,FinalMeanTemp,hatchingA,Days_rainyA,Days_hatchingA,hatchingC
1985,4,8,0,2.12987,828,GLEN COLLEGE - AGR,4/8/85,17.2,3,10.1,220,1984,17.46911765,25.7,17.2,10.1,FALSE,0,0,FALSE
1985,4,9,0,2.82897,829,GLEN COLLEGE - AGR,4/9/85,20.6,2.2,11.4,221,1984,17.05,25.14117647,20.6,11.4,FALSE,0,0,FALSE
1985,4,10,0,1.75483,830,GLEN COLLEGE - AGR,4/10/85,23.3,4.5,13.9,222,1984,16.92352941,25.08823529,23.3,13.9,FALSE,0,0,FALSE
1985,4,11,0,1.42666,831,GLEN COLLEGE - AGR,4/11/85,23.4,9.8,16.6,223,1984,17.06470588,25.26764706,23.4,16.6,FALSE,0,0,FALSE
1985,4,12,0,1.30938,832,GLEN COLLEGE - AGR,4/12/85,25,7,16,224,1984,16.80147059,25.15882353,25,16,FALSE,0,0,FALSE
1985,4,13,3.07485,2.23978,833,GLEN COLLEGE - AGR,4/13/85,21.6,10,15.8,225,1984,17.18382353,25.3,21.6,15.8,FALSE,0,0,FALSE
1985,4,14,0,1.87995,834,GLEN COLLEGE - AGR,4/14/85,24.5,11,17.75,226,1984,16.75588235,25.13529412,24.5,17.75,FALSE,0,0,FALSE
1985,4,15,0,2.33392,835,GLEN COLLEGE - AGR,4/15/85,23,8,15.5,227,1984,16.67941176,25.37647059,23,15.5,FALSE,0,0,FALSE
1985,4,16,0.253333,1.54382,836,GLEN COLLEGE - AGR,4/16/85,24,8,16,228,1984,16.75,25.08823529,24,16,FALSE,0,0,FALSE
1985,4,17,0.609583,1.7993,837,GLEN COLLEGE - AGR,4/17/85,22.6,8.5,15.55,229,1984,16.34411765,24.51470588,22.6,15.55,FALSE,0,0,FALSE
1985,4,18,0,3.03085,838,GLEN COLLEGE - AGR,4/18/85,27.6,11.5,19.55,230,1984,16.08382353,24.46176471,27.6,19.55,FALSE,0,0,FALSE
1985,4,19,0,2.43307,839,GLEN COLLEGE - AGR,4/19/85,28.4,12.5,20.45,231,1984,15.87205882,24.67647059,28.4,20.45,FALSE,0,0,FALSE
1985,4,20,0,2.44062,840,GLEN COLLEGE - AGR,4/20/85,28,9.8,18.9,232,1984,15.69411765,24.41176471,28,18.9,FALSE,0,0,FALSE
1985,4,21,0,1.75257,841,GLEN COLLEGE - AGR,4/21/85,26.6,14.4,20.5,233,1984,15.35882353,24.05294118,26.6,20.5,FALSE,0,0,FALSE
1985,4,22,0,2.1455,842,GLEN COLLEGE - AGR,4/22/85,20,13.5,16.75,234,1984,15.64117647,24.22352941,20,16.75,FALSE,0,0,FALSE
1985,4,23,0,2.34178,843,GLEN COLLEGE - AGR,4/23/85,18.7,0,9.35,235,1984,15.19558824,23.17352941,18.7,9.35,FALSE,0,0,FALSE
1985,4,24,0,1.31072,844,GLEN COLLEGE - AGR,4/24/85,18.2,0.3,9.25,236,1984,14.79705882,23.62647059,18.2,9.25,FALSE,0,0,FALSE
1985,4,25,0,1.53177,845,GLEN COLLEGE - AGR,4/25/85,22.2,0.5,11.35,237,1984,15.55441176,24.40882353,22.2,11.35,FALSE,0,0,FALSE
1985,4,26,0,1.16169,846,GLEN COLLEGE - AGR,4/26/85,24.4,1.5,12.95,238,1984,15.40882353,24.03529412,24.4,12.95,FALSE,0,0,FALSE
1985,4,27,0,0.892376,847,GLEN COLLEGE - AGR,4/27/85,26,2.6,14.3,239,1984,14.48382353,22.95,26,14.3,FALSE,0,0,FALSE
1985,4,28,0,0.499996,848,GLEN COLLEGE - AGR,4/28/85,27.6,4.5,16.05,240,1984,14.41617647,23.75882353,27.6,16.05,FALSE,0,0,FALSE
1985,4,29,0,1.71968,849,GLEN COLLEGE - AGR,4/29/85,23,2,12.5,241,1984,14.39117647,23.43235294,23,12.5,FALSE,0,0,FALSE
1985,4,30,5.5825,1.73517,850,GLEN COLLEGE - AGR,4/30/85,26.3,2,14.15,242,1984,14.340625,23.41875,26.3,14.15,FALSE,0,0,FALSE
1985,5,1,0,1.33616,851,GLEN COLLEGE - AGR,5/1/85,25.5,2.4,13.95,243,1984,14.54393939,23.86969697,25.5,13.95,FALSE,0,0,FALSE
1985,5,2,8.071,1.78025,852,GLEN COLLEGE - AGR,5/2/85,26.1,5.6,15.85,244,1984,14.78787879,23.83939394,26.1,15.85,FALSE,0,0,FALSE
1985,5,3,0.582381,1.59634,853,GLEN COLLEGE - AGR,5/3/85,22.5,9,15.75,245,1984,14.33787879,23.11515152,22.5,15.75,FALSE,0,0,FALSE
1985,5,4,0,1.36248,854,GLEN COLLEGE - AGR,5/4/85,24.4,5.6,15,246,1984,13.93636364,22.66060606,24.4,15,FALSE,0,0,FALSE
1985,5,5,0,2.21038,855,GLEN COLLEGE - AGR,5/5/85,26.4,4.2,15.3,247,1984,13.48636364,22.78529412,26.4,15.3,FALSE,0,0,FALSE
1985,5,6,0,0.899287,856,GLEN COLLEGE - AGR,5/6/85,27,7.5,17.25,248,1984,12.99411765,22.22941176,27,17.25,FALSE,0,0,FALSE
1985,5,7,0,0.915264,857,GLEN COLLEGE - AGR,5/7/85,26.7,7.8,17.25,249,1984,13.1,22.44411765,26.7,17.25,FALSE,0,0,FALSE
1985,5,8,0,1.11468,858,GLEN COLLEGE - AGR,5/8/85,23.5,1.8,12.65,250,1984,13.30882353,22.76764706,23.5,12.65,FALSE,0,0,FALSE
1985,5,9,0,1.16626,859,GLEN COLLEGE - AGR,5/9/85,22,1.2,11.6,251,1984,13.95,23.08823529,22,11.6,FALSE,0,0,FALSE
1985,5,10,0,0.791775,860,GLEN COLLEGE - AGR,5/10/85,23.6,0.8,12.2,252,1984,13.36911765,22.5,23.6,12.2,FALSE,0,0,FALSE
1985,5,11,0,0.590319,861,GLEN COLLEGE - AGR,5/11/85,19,3,11,253,1984,13.17121212,22.3,19,11,FALSE,0,0,FALSE
1985,5,12,0,1.78644,862,GLEN COLLEGE - AGR,5/12/85,19,1.2,10.1,254,1984,12.65735294,22.11176471,19,10.1,FALSE,0,0,FALSE
1985,5,13,0,0.811184,863,GLEN COLLEGE - AGR,5/13/85,18.4,-1.6,8.4,255,1984,12.31617647,22.13235294,18.4,8.4,FALSE,0,0,FALSE
1985,5,14,0,1.77221,864,GLEN COLLEGE - AGR,5/14/85,18.4,0,9.2,256,1984,12.84411765,22.41764706,18.4,9.2,FALSE,0,0,FALSE
1985,5,15,0,0.962175,865,GLEN COLLEGE - AGR,5/15/85,19.8,-2,8.9,257,1984,12.12941176,21.25294118,19.8,8.9,FALSE,0,0,FALSE
1985,5,16,0,0.573373,866,GLEN COLLEGE - AGR,5/16/85,21.4,-1,10.2,258,1984,12.58382353,22.22647059,21.4,10.2,FALSE,0,0,FALSE
1985,5,17,0,0.887325,867,GLEN COLLEGE - AGR,5/17/85,21,-2,9.5,259,1984,12.41323529,21.44411765,21,9.5,FALSE,0,0,FALSE
1985,5,18,0,0.470809,868,GLEN COLLEGE - AGR,5/18/85,21.5,-1,10.25,260,1984,12.56764706,22.34117647,21.5,10.25,FALSE,0,0,FALSE
1985,5,19,0,1.15965,869,GLEN COLLEGE - AGR,5/19/85,20.8,-0.6,10.1,261,1984,12.87794118,22.30882353,20.8,10.1,FALSE,0,0,FALSE
1985,5,20,0,1.42689,870,GLEN COLLEGE - AGR,5/20/85,23.5,0.5,12,262,1984,12.67058824,21.78235294,23.5,12,FALSE,0,0,FALSE
1985,5,21,0,0.948432,871,GLEN COLLEGE - AGR,5/21/85,23.8,2.5,13.15,263,1984,12.09411765,20.96764706,23.8,13.15,FALSE,0,0,FALSE
1985,5,22,0.343158,1.23416,872,GLEN COLLEGE - AGR,5/22/85,19,4.4,11.7,264,1984,11.41470588,20.57058824,19,11.7,FALSE,0,0,FALSE
1985,5,23,0,0.126997,873,GLEN COLLEGE - AGR,5/23/85,17.4,0,8.7,265,1984,11.49411765,20.95,17.4,8.7,FALSE,0,0,FALSE
1985,5,24,0,0.862151,874,GLEN COLLEGE - AGR,5/24/85,19.4,-2.2,8.6,266,1984,11.55735294,21.16176471,19.4,8.6,FALSE,0,0,FALSE
1985,5,25,0,0.965935,875,GLEN COLLEGE - AGR,5/25/85,20.6,-3.5,8.55,267,1984,11.27941176,20.85,20.6,8.55,FALSE,0,0,FALSE
1985,5,26,0,0.787957,876,GLEN COLLEGE - AGR,5/26/85,21.8,0,10.9,268,1984,11.00606061,20.04242424,21.8,10.9,FALSE,0,0,FALSE
1985,5,27,0,2.63381,877,GLEN COLLEGE - AGR,5/27/85,20.6,1,10.8,269,1984,10.80606061,20.02424242,20.6,10.8,FALSE,0,0,FALSE
1985,5,28,0,0.551527,878,GLEN COLLEGE - AGR,5/28/85,18.7,1.2,9.95,270,1984,10.11515152,19.13030303,18.7,9.95,FALSE,0,0,FALSE
1985,5,29,0,0.487533,879,GLEN COLLEGE - AGR,5/29/85,19.5,1.2,10.35,271,1984,10.12058824,19.79117647,19.5,10.35,FALSE,0,0,FALSE
1985,5,30,0.316471,0.325592,880,GLEN COLLEGE - AGR,5/30/85,19.6,1,10.3,272,1984,10.19558824,19.95,19.6,10.3,FALSE,0,0,FALSE
1985,5,31,0,0.653571,881,GLEN COLLEGE - AGR,5/31/85,19,-1,9,273,1984,10.50441176,20.37941176,19,9,FALSE,0,0,FALSE
1985,6,1,0,0.389679,882,GLEN COLLEGE - AGR,6/1/85,19,0.4,9.7,274,1984,10.58030303,20.4030303,19,9.7,FALSE,0,0,FALSE
1985,6,2,0,1.08327,883,GLEN COLLEGE - AGR,6/2/85,19.4,-2.2,8.6,275,1984,9.921212121,19.89393939,19.4,8.6,FALSE,0,0,FALSE
1985,6,3,0,1.02245,884,GLEN COLLEGE - AGR,6/3/85,19.6,-3.2,8.2,276,1984,9.93125,19.421875,19.6,8.2,FALSE,0,0,FALSE
1985,6,4,0,0.367249,885,GLEN COLLEGE - AGR,6/4/85,18.6,-2,8.3,277,1984,9.956060606,19.35151515,18.6,8.3,FALSE,0,0,FALSE
1985,6,5,0,1.0219,886,GLEN COLLEGE - AGR,6/5/85,19,-1.5,8.75,278,1984,9.034375,18.246875,19,8.75,FALSE,0,0,FALSE
1985,6,6,0,0.502761,887,GLEN COLLEGE - AGR,6/6/85,19.6,-2,8.8,279,1984,8.6234375,18.571875,19.6,8.8,FALSE,0,0,FALSE
1985,6,7,0,1.42797,888,GLEN COLLEGE - AGR,6/7/85,19.4,-2.4,8.5,280,1984,9.346969697,18.68484848,19.4,8.5,FALSE,0,0,FALSE
1985,6,8,0,0.890526,889,GLEN COLLEGE - AGR,6/8/85,18.4,-4.5,6.95,281,1984,8.677272727,17.72121212,18.4,6.95,FALSE,0,0,FALSE
1985,6,9,0,0.122348,890,GLEN COLLEGE - AGR,6/9/85,18.5,-4,7.25,282,1984,8.304545455,17.4969697,18.5,7.25,FALSE,0,0,FALSE
1985,6,10,0,0.451765,891,GLEN COLLEGE - AGR,6/10/85,19.2,-3.4,7.9,283,1984,8.528787879,18.18181818,19.2,7.9,FALSE,0,0,FALSE
1985,6,11,0,0.280035,892,GLEN COLLEGE - AGR,6/11/85,20.5,-3,8.75,284,1984,9.384848485,18.71818182,20.5,8.75,FALSE,0,0,FALSE
1985,6,12,0,0.575054,893,GLEN COLLEGE - AGR,6/12/85,20,-1,9.5,285,1984,9.287878788,18.61515152,20,9.5,FALSE,0,0,FALSE
1985,6,13,0,0.73717,894,GLEN COLLEGE - AGR,6/13/85,19,3,11,286,1984,9.004411765,18.04117647,19,11,FALSE,0,0,FALSE
1985,6,14,0,0.161906,895,GLEN COLLEGE - AGR,6/14/85,19.2,-2.2,8.5,287,1984,8.530882353,18.08235294,19.2,8.5,FALSE,0,0,FALSE
1985,6,15,0,0.308492,896,GLEN COLLEGE - AGR,6/15/85,20.6,1,10.8,288,1984,8.251470588,18.22352941,20.6,10.8,FALSE,0,0,FALSE
1985,6,16,0,0.110176,897,GLEN COLLEGE - AGR,6/16/85,19.4,-1.5,8.95,289,1984,8.264705882,18.29705882,19.4,8.95,FALSE,0,0,FALSE
1985,6,17,0,0.189698,898,GLEN COLLEGE - AGR,6/17/85,19.8,-2.2,8.8,290,1984,8.789393939,18.48181818,19.8,8.8,FALSE,0,0,FALSE
1985,6,18,0,0.301077,899,GLEN COLLEGE - AGR,6/18/85,21.5,0,10.75,291,1984,8.898529412,18.18529412,21.5,10.75,FALSE,0,0,FALSE
1985,6,19,0,0.106895,900,GLEN COLLEGE - AGR,6/19/85,19.5,-2.8,8.35,292,1984,8.264705882,18.29705882,19.5,8.35,FALSE,0,0,FALSE
1985,6,20,0,0.211636,901,GLEN COLLEGE - AGR,6/20/85,20.4,-3.2,8.6,293,1984,8.523529412,18.68823529,20.4,8.6,FALSE,0,0,FALSE
1985,6,21,0,1.06131,902,GLEN COLLEGE - AGR,6/21/85,21.8,-1.5,10.15,294,1984,8.645588235,18.29411765,21.8,10.15,FALSE,0,0,FALSE
1985,6,22,0,0.491613,903,GLEN COLLEGE - AGR,6/22/85,21.5,-3.2,9.15,295,1984,8.722058824,18.27352941,21.5,9.15,FALSE,0,0,FALSE
1985,6,23,0,0.320884,904,GLEN COLLEGE - AGR,6/23/85,19.4,-1,9.2,296,1984,8.598529412,18.02941176,19.4,9.2,FALSE,0,0,FALSE
1985,6,24,0,0.862987,905,GLEN COLLEGE - AGR,6/24/85,18,8.8,13.4,297,1984,8.610606061,18.08181818,18,13.4,FALSE,0,0,FALSE
1985,6,25,7.24295,0.788213,906,GLEN COLLEGE - AGR,6/25/85,15,6.6,10.8,298,1984,8.360606061,17.49090909,15,10.8,FALSE,0,0,FALSE
1985,6,26,3.99067,0.287346,907,GLEN COLLEGE - AGR,6/26/85,18.2,7.5,12.85,299,1984,8.31969697,18.20909091,18.2,12.85,FALSE,0,0,FALSE
1985,6,27,0,0.633148,908,GLEN COLLEGE - AGR,6/27/85,20,4,12,300,1984,8.515151515,17.74848485,20,12,FALSE,0,0,FALSE
1985,6,28,0,0.901788,909,GLEN COLLEGE - AGR,6/28/85,20,2.5,11.25,301,1984,8.166666667,17.69117647,20,11.25,FALSE,0,0,FALSE
1985,6,29,0,0.234208,910,GLEN COLLEGE - AGR,6/29/85,18.2,-0.5,8.85,302,1984,8.414705882,18.07941176,18.2,8.85,FALSE,0,0,FALSE
1985,6,30,0,0.276093,911,GLEN COLLEGE - AGR,6/30/85,19,-0.5,9.25,303,1984,8.741176471,18.59117647,19,9.25,FALSE,0,0,FALSE
1985,7,1,0,0,912,GLEN COLLEGE - AGR,7/1/85,18.6,-0.6,9,304,1984,8.660606061,18.7969697,18.6,9,FALSE,0,0,FALSE
1985,7,2,0,0.288383,913,GLEN COLLEGE - AGR,7/2/85,18.4,0,9.2,305,1984,8.659090909,18.41212121,18.4,9.2,FALSE,0,0,FALSE
1985,7,3,0,0.0430146,914,GLEN COLLEGE - AGR,7/3/85,18.4,1.4,9.9,306,1984,8.434848485,18.32727273,18.4,9.9,FALSE,0,0,FALSE
1985,7,4,0,0.252459,915,GLEN COLLEGE - AGR,7/4/85,18.4,2.5,10.45,307,1984,7.996969697,17.9030303,18.4,10.45,FALSE,0,0,FALSE
1985,7,5,0.332941,0.408934,916,GLEN COLLEGE - AGR,7/5/85,20,8.6,14.3,308,1984,7.792424242,16.81515152,20,14.3,FALSE,0,0,FALSE
1985,7,6,0.327647,0.00963668,917,GLEN COLLEGE - AGR,7/6/85,19,1,10,309,1984,7.6109375,17.478125,19,10,FALSE,0,0,FALSE
1985,7,7,0,0.24376,918,GLEN COLLEGE - AGR,7/7/85,12.5,-2.5,5,310,1984,7.7859375,17.075,12.5,5,FALSE,0,0,FALSE
1985,7,8,0,0.137548,919,GLEN COLLEGE - AGR,7/8/85,16.4,-1.5,7.45,311,1984,8.2671875,17.934375,16.4,7.45,FALSE,0,0,FALSE
1985,7,9,0,0.0317885,920,GLEN COLLEGE - AGR,7/9/85,18.8,-2.6,8.1,312,1984,8.269354839,18.00645161,18.8,8.1,FALSE,0,0,FALSE
1985,7,10,0,0.0566601,921,GLEN COLLEGE - AGR,7/10/85,23.2,0.5,11.85,313,1984,8.478125,18.3,23.2,11.85,FALSE,0,0,FALSE
1985,7,11,0,0.131171,922,GLEN COLLEGE - AGR,7/11/85,11,3.4,7.2,314,1984,8.359375,18.253125,11,7.2,FALSE,0,0,FALSE
1985,7,12,0.5788,0.0507984,923,GLEN COLLEGE - AGR,7/12/85,8.2,-4.5,1.85,315,1984,8.04375,18.121875,8.2,1.85,FALSE,0,0,FALSE
1985,7,13,0,0.0895083,924,GLEN COLLEGE - AGR,7/13/85,14.6,-3.5,5.55,316,1984,8.171875,18.665625,14.6,5.55,FALSE,0,0,FALSE
1985,7,14,0,0.0602327,925,GLEN COLLEGE - AGR,7/14/85,17.6,-2,7.8,317,1984,8.8015625,18.89375,17.6,7.8,FALSE,0,0,FALSE
1985,7,15,0,0.0632332,926,GLEN COLLEGE - AGR,7/15/85,18.5,-1.5,8.5,318,1984,8.6046875,18.334375,18.5,8.5,FALSE,0,0,FALSE
1985,7,16,0,0.137387,927,GLEN COLLEGE - AGR,7/16/85,19.2,-0.5,9.35,319,1984,8.361290323,18.2516129,19.2,9.35,FALSE,0,0,FALSE
1985,7,17,0,0.0415426,928,GLEN COLLEGE - AGR,7/17/85,19.6,-0.6,9.5,320,1984,8.801612903,19.01935484,19.6,9.5,FALSE,0,0,FALSE
1985,7,18,0,0.153814,929,GLEN COLLEGE - AGR,7/18/85,17.4,-2.4,7.5,321,1984,8.662903226,18.52580645,17.4,7.5,FALSE,0,0,FALSE
1985,7,19,0,0.107632,930,GLEN COLLEGE - AGR,7/19/85,18.2,-2.8,7.7,322,1984,8.756451613,18.64193548,18.2,7.7,FALSE,0,0,FALSE
1985,7,20,0,0.533328,931,GLEN COLLEGE - AGR,7/20/85,16.6,-3.4,6.6,323,1984,8.383870968,18.53225806,16.6,6.6,FALSE,0,0,FALSE
1985,7,21,0,0.0812341,932,GLEN COLLEGE - AGR,7/21/85,18.3,-3.8,7.25,324,1984,8.875806452,18.86774194,18.3,7.25,FALSE,0,0,FALSE
1985,7,22,0,0.0177709,933,GLEN COLLEGE - AGR,7/22/85,16.6,-2,7.3,325,1984,8.991935484,19.01290323,16.6,7.3,FALSE,0,0,FALSE
1985,7,23,0,0.10704,934,GLEN COLLEGE - AGR,7/23/85,17.6,-4.6,6.5,326,1984,9.038709677,18.9516129,17.6,6.5,FALSE,0,0,FALSE
1985,7,24,0,0.459535,935,GLEN COLLEGE - AGR,7/24/85,20.6,-1,9.8,327,1984,9.387096774,19.06451613,20.6,9.8,FALSE,0,0,FALSE
1985,7,25,0,1.26802,936,GLEN COLLEGE - AGR,7/25/85,19.4,-3.5,7.95,328,1984,9.158064516,18.47419355,19.4,7.95,FALSE,0,0,FALSE
1985,7,26,0,0.645208,937,GLEN COLLEGE - AGR,7/26/85,18.2,-3.8,7.2,329,1984,9.103225806,18.75806452,18.2,7.2,FALSE,0,0,FALSE
1985,7,27,0,0.222657,938,GLEN COLLEGE - AGR,7/27/85,16.8,-4.6,6.1,330,1984,8.379032258,18.8516129,16.8,6.1,FALSE,0,0,FALSE
1985,7,28,0,0.38914,939,GLEN COLLEGE - AGR,7/28/85,19,-4.2,7.4,331,1984,8.746875,18.971875,19,7.4,FALSE,0,0,FALSE
1985,7,29,0,0.00821691,940,GLEN COLLEGE - AGR,7/29/85,21.4,-2.8,9.3,332,1984,9.1546875,19.465625,21.4,9.3,FALSE,0,0,FALSE
1985,7,30,0,0.183567,941,GLEN COLLEGE - AGR,7/30/85,22.8,-0.8,11,333,1984,9.0984375,19.690625,22.8,11,FALSE,0,0,FALSE
1985,7,31,0,0.391985,942,GLEN COLLEGE - AGR,7/31/85,24.6,0,12.3,334,1984,9.6953125,19.99375,24.6,12.3,FALSE,0,0,FALSE
1985,8,1,0,0.586438,943,GLEN COLLEGE - AGR,8/1/85,25,1,13,335,1984,10.0015625,20.1125,25,13,FALSE,0,0,FALSE
1985,8,2,0,0.428612,944,GLEN COLLEGE - AGR,8/2/85,24.8,2,13.4,336,1984,10.4734375,20.240625,24.8,13.4,FALSE,0,0,FALSE
1985,8,3,0,0.176668,945,GLEN COLLEGE - AGR,8/3/85,12.5,0,6.25,337,1984,9.9359375,19.60625,12.5,6.25,FALSE,0,0,FALSE
1985,8,4,0,0.153554,946,GLEN COLLEGE - AGR,8/4/85,18.8,-6,6.4,338,1984,10.02878788,20.35757576,18.8,6.4,FALSE,0,0,FALSE
1985,8,5,0,0.340891,947,GLEN COLLEGE - AGR,8/5/85,23.6,1.3,12.45,339,1984,10.0140625,19.8875,23.6,12.45,FALSE,0,0,FALSE
1985,8,6,0,0.18745,948,GLEN COLLEGE - AGR,8/6/85,23.8,8.3,16.05,340,1984,9.753125,19.990625,23.8,16.05,FALSE,0,0,FALSE
1985,8,7,0,0.171425,949,GLEN COLLEGE - AGR,8/7/85,23.6,-2.5,10.55,341,1984,9.9203125,20.29375,23.6,10.55,FALSE,0,0,FALSE
1985,8,8,0,0.325882,950,GLEN COLLEGE - AGR,8/8/85,26,3.8,14.9,342,1984,10.4125,20.534375,26,14.9,FALSE,0,0,FALSE
1985,8,9,0,0.14422,951,GLEN COLLEGE - AGR,8/9/85,18.7,-0.1,9.3,343,1984,10.025,20.153125,18.7,9.3,FALSE,0,0,FALSE
1985,8,10,0,0.0728554,952,GLEN COLLEGE - AGR,8/10/85,22,-0.5,10.75,344,1984,10.278125,20.83125,22,10.75,FALSE,0,0,FALSE
1985,8,11,0,0.456664,953,GLEN COLLEGE - AGR,8/11/85,24.4,0,12.2,345,1984,10.9171875,20.996875,24.4,12.2,FALSE,0,0,FALSE
1985,8,12,0,0.339614,954,GLEN COLLEGE - AGR,8/12/85,25.4,1.6,13.5,346,1984,10.578125,20.875,25.4,13.5,FALSE,0,0,FALSE
1985,8,13,0,0.189187,955,GLEN COLLEGE - AGR,8/13/85,25.5,2,13.75,347,1984,11.0609375,21.85625,25.5,13.75,FALSE,0,0,FALSE
1985,8,14,0,0.175,956,GLEN COLLEGE - AGR,8/14/85,26,2.2,14.1,348,1984,11.225,21.63125,26,14.1,FALSE,0,0,FALSE
1985,8,15,0,0.307281,957,GLEN COLLEGE - AGR,8/15/85,25,0,12.5,349,1984,10.721875,21.1,25,12.5,FALSE,0,0,FALSE
1985,8,16,0,0.93877,958,GLEN COLLEGE - AGR,8/16/85,23,5.5,14.25,350,1984,10.971875,21.1375,23,14.25,FALSE,0,0,FALSE
1985,8,17,0,1.0453,959,GLEN COLLEGE - AGR,8/17/85,22.2,3.2,12.7,351,1984,10.9109375,21.309375,22.2,12.7,FALSE,0,0,FALSE
1985,8,18,0,0.539231,960,GLEN COLLEGE - AGR,8/18/85,22,1.8,11.9,352,1984,12.0546875,22.065625,22,11.9,FALSE,0,0,FALSE
1985,8,19,0,0.182667,961,GLEN COLLEGE - AGR,8/19/85,21.5,3,12.25,353,1984,12.096875,22.078125,21.5,12.25,FALSE,0,0,FALSE
1985,8,20,0,0.101787,962,GLEN COLLEGE - AGR,8/20/85,23.6,4,13.8,354,1984,12.4515625,22.428125,23.6,13.8,FALSE,0,0,FALSE
1985,8,21,0,0.0485294,963,GLEN COLLEGE - AGR,8/21/85,24.3,7,15.65,355,1984,12.7578125,22.5875,24.3,15.65,FALSE,0,0,FALSE
1985,8,22,0,0.404853,964,GLEN COLLEGE - AGR,8/22/85,24.4,5,14.7,356,1984,12.42096774,22.03125,24.4,14.7,FALSE,0,0,FALSE
1985,8,23,0,1.18505,965,GLEN COLLEGE - AGR,8/23/85,25.6,2.5,14.05,357,1984,11.8625,22.075,25.6,14.05,FALSE,0,0,FALSE
1985,8,24,0,1.15014,966,GLEN COLLEGE - AGR,8/24/85,22.6,1.5,12.05,358,1984,12.69032258,22.07419355,22.6,12.05,FALSE,0,0,FALSE
1985,8,25,0,0.502217,967,GLEN COLLEGE - AGR,8/25/85,20.2,0.5,10.35,359,1984,12.3484375,22.10625,20.2,10.35,FALSE,0,0,FALSE
1985,8,26,0,0.704608,968,GLEN COLLEGE - AGR,8/26/85,19.5,2.4,10.95,360,1984,12.8265625,22.928125,19.5,10.95,FALSE,0,0,FALSE
1985,8,27,0,0.581568,969,GLEN COLLEGE - AGR,8/27/85,22,1,11.5,361,1984,12.6125,22.696875,22,11.5,FALSE,0,0,FALSE
1985,8,28,0,0.941639,970,GLEN COLLEGE - AGR,8/28/85,24,1.8,12.9,362,1984,12.91612903,23.425,24,12.9,FALSE,0,0,FALSE
1985,8,29,0,1.10615,971,GLEN COLLEGE - AGR,8/29/85,24,1.5,12.75,363,1984,13.88387097,23.52903226,24,12.75,FALSE,0,0,FALSE
1985,8,30,0,1.38488,972,GLEN COLLEGE - AGR,8/30/85,26.6,2,14.3,364,1984,13.75967742,22.90645161,26.6,14.3,FALSE,0,0,FALSE
1985,8,31,0,0.332807,973,GLEN COLLEGE - AGR,8/31/85,25.2,8.2,16.7,365,1984,13.8046875,23.5875,25.2,16.7,FALSE,0,0,FALSE
1985,9,1,0,0.691868,974,GLEN COLLEGE - AGR,9/1/85,23.2,3.8,13.5,1,1985,13.32424242,23.70909091,23.2,13.5,FALSE,0,0,FALSE
1985,9,2,0,0.216629,975,GLEN COLLEGE - AGR,9/2/85,25.7,2.8,14.25,2,1985,13.82878788,24.53333333,25.7,14.25,FALSE,0,0,FALSE
1985,9,3,0,0.885697,976,GLEN COLLEGE - AGR,9/3/85,28.3,8.2,18.25,3,1985,14.08333333,24.30606061,28.3,18.25,FALSE,0,0,FALSE
1985,9,4,0.412759,0.518839,977,GLEN COLLEGE - AGR,9/4/85,26.2,6,16.1,4,1985,13.54545455,24.26969697,26.2,16.1,FALSE,0,0,FALSE
1985,9,5,0,0.064573,978,GLEN COLLEGE - AGR,9/5/85,26.2,11.5,18.85,5,1985,13.81666667,24.27575758,26.2,18.85,FALSE,0,0,FALSE
1985,9,6,0,1.21869,979,GLEN COLLEGE - AGR,9/6/85,27,7.4,17.2,6,1985,13.44848485,23.83939394,27,17.2,FALSE,0,0,FALSE
1985,9,7,0,0.918602,980,GLEN COLLEGE - AGR,9/7/85,25,12.6,18.8,7,1985,14.58030303,25.12424242,25,18.8,FALSE,0,0,FALSE
1985,9,8,0,3.1317,981,GLEN COLLEGE - AGR,9/8/85,23,10,16.5,8,1985,15.18181818,25.66969697,23,16.5,FALSE,0,0,FALSE
1985,9,9,0,0.762525,982,GLEN COLLEGE - AGR,9/9/85,22.5,7,14.75,9,1985,15.26212121,25.66060606,22.5,14.75,FALSE,0,0,FALSE
1985,9,10,0.275,0.598658,983,GLEN COLLEGE - AGR,9/10/85,28.2,7.6,17.9,10,1985,15.03636364,25.62727273,28.2,17.9,FALSE,0,0,FALSE
1985,9,11,0,0.958556,984,GLEN COLLEGE - AGR,9/11/85,28.6,4,16.3,11,1985,15.31212121,25.4,28.6,16.3,FALSE,0,0,FALSE
1985,9,12,0,1.11882,985,GLEN COLLEGE - AGR,9/12/85,14.6,5,9.8,12,1985,15.44545455,25.28484848,14.6,9.8,FALSE,0,0,FALSE
1985,9,13,0,1.92847,986,GLEN COLLEGE - AGR,9/13/85,17.8,-2.5,7.65,13,1985,15.56666667,24.66363636,17.8,7.65,FALSE,0,0,FALSE
1985,9,14,0,0.528371,987,GLEN COLLEGE - AGR,9/14/85,20.2,4.5,12.35,14,1985,15.57424242,24.89393939,20.2,12.35,FALSE,0,0,FALSE
